0.000000  0.710000  -0.968583 
0.000000  0.720000  -0.982287 
0.000000  0.730000  -0.992115 
0.000000  0.740000  -0.998027 
0.000000  0.750000  -1.000000 
0.000000  0.760000  -0.998027 
0.000000  0.770000  -0.992115 
0.000000  0.780000  -0.982287 
0.000000  0.790000  -0.968583 
0.000000  0.800000  -0.951057 
0.000000  0.810000  -0.929776 
0.000000  0.820000  -0.904827 
0.000000  0.830000  -0.876307 
0.000000  0.840000  -0.844328 
0.000000  0.850000  -0.809017 
0.000000  0.860000  -0.770513 
0.000000  0.870000  -0.728969 
0.000000  0.880000  -0.684547 
0.000000  0.890000  -0.637424 
0.000000  0.900000  -0.587785 
0.000000  0.910000  -0.535827 
0.000000  0.920000  -0.481754 
0.000000  0.930000  -0.425779 
0.000000  0.940000  -0.368125 
0.000000  0.950000  -0.309017 
0.000000  0.960000  -0.248690 
0.000000  0.970000  -0.187381 
0.000000  0.980000  -0.125333 
0.000000  0.990000  -0.062791 
0.000000  1.000000  0.000000 
0.050000  0.000000  0.000000 
0.050000  0.010000  0.059108 
0.050000  0.020000  0.116762 
0.050000  0.030000  0.172737 
0.050000  0.040000  0.226810 
0.050000  0.050000  0.278768 
0.050000  0.060000  0.328407 
0.050000  0.070000  0.375530 
0.050000  0.080000  0.419952 
0.050000  0.090000  0.461496 
0.050000  0.100000  0.500000 
0.050000  0.110000  0.535311 
0.050000  0.120000  0.567290 
0.050000  0.130000  0.595810 
0.050000  0.140000  0.620759 
0.050000  0.150000  0.642040 
0.050000  0.160000  0.659566 
0.050000  0.170000  0.673270 
0.050000  0.180000  0.683098 
0.050000  0.190000  0.689010 
0.050000  0.200000  0.690983 
0.050000  0.210000  0.689010 
0.050000  0.220000  0.683098 
0.050000  0.230000  0.673270 
0.050000  0.240000  0.659566 
0.050000  0.250000  0.642040 
0.050000  0.260000  0.620759 
0.050000  0.270000  0.595810 
0.050000  0.280000  0.567290 
0.050000  0.290000  0.535311 
0.050000  0.300000  0.500000 
0.050000  0.310000  0.461496 
0.050000  0.320000  0.419952 
0.050000  0.330000  0.375530 
0.050000  0.340000  0.328407 
0.050000  0.350000  0.278768 
0.050000  0.360000  0.226810 
0.050000  0.370000  0.172737 
0.050000  0.380000  0.116762 
0.050000  0.390000  0.059108 
0.050000  0.400000  0.000000 
0.050000  0.410000  -0.060327 
0.050000  0.420000  -0.121636 
0.050000  0.430000  -0.183684 
0.050000  0.440000  -0.246226 
0.050000  0.450000  -0.309017 
0.050000  0.460000  -0.371808 
0.050000  0.470000  -0.434350 
0.050000  0.480000  -0.496398 
0.050000  0.490000  -0.557707 
0.050000  0.500000  -0.618034 
0.050000  0.510000  -0.677142 
0.050000  0.520000  -0.734796 
0.050000  0.530000  -0.790771 
0.050000  0.540000  -0.844844 
0.050000  0.550000  -0.896802 
0.050000  0.560000  -0.946441 
0.050000  0.570000  -0.993564 
0.050000  0.580000  -1.037986 
0.050000  0.590000  -1.079530 
0.050000  0.600000  -1.118034 
0.050000  0.610000  -1.153345 
0.050000  0.620000  -1.185324 
0.050000  0.630000  -1.213844 
0.050000  0.640000  -1.238793 
0.050000  0.650000  -1.260074 
0.050000  0.660000  -1.277600 
0.050000  0.670000  -1.291304 
0.050000  0.680000  -1.301132 
0.050000  0.690000  -1.307044 
0.050000  0.700000  -1.309017 
0.050000  0.710000  -1.307044 
0.050000  0.720000  -1.301132 
0.050000  0.730000  -1.291304 
0.050000  0.740000  -1.277600 
0.050000  0.750000  -1.260074 
0.050000  0.760000  -1.238793 
0.050000  0.770000  -1.213844 
0.050000  0.780000  -1.185324 
0.050000  0.790000  -1.153345 
0.050000  0.800000  -1.118034 
0.050000  0.810000  -1.079530 
0.050000  0.820000  -1.037986 
0.050000  0.830000  -0.993564 
0.050000  0.840000  -0.946441 
0.050000  0.850000  -0.896802 
0.050000  0.860000  -0.844844 
0.050000  0.870000  -0.790771 
0.050000  0.880000  -0.734796 
0.050000  0.890000  -0.677142 
0.050000  0.900000  -0.618034 
0.050000  0.910000  -0.557707 
0.050000  0.920000  -0.496398 
0.050000  0.930000  -0.434350 
0.050000  0.940000  -0.371808 
0.050000  0.950000  -0.309017 
0.050000  0.960000  -0.246474 
0.050000  0.970000  -0.184426 
0.050000  0.980000  -0.123118 
0.050000  0.990000  -0.062791 
0.050000  1.000000  0.000000 
0.100000  0.000000  0.000000 
0.100000  0.010000  0.049639 
0.100000  0.020000  0.096762 
0.100000  0.030000  0.141183 
0.100000  0.040000  0.182728 
0.100000  0.050000  0.221232 
0.100000  0.060000  0.256543 
0.100000  0.070000  0.288521 
0.100000  0.080000  0.317042 
0.100000  0.090000  0.341991 
0.100000  0.100000  0.363271 
0.100000  0.110000  0.380798 
0.100000  0.120000  0.394502 
0.100000  0.130000  0.404329 
0.100000  0.140000  0.410241 
0.100000  0.150000  0.412215 
0.100000  0.160000  0.410241 
0.100000  0.170000  0.404329 
0.100000  0.180000  0.394502 
0.100000  0.190000  0.380798 
0.100000  0.200000  0.363271 
0.100000  0.210000  0.341991 
0.100000  0.220000  0.317042 
0.100000  0.230000  0.288521 
0.100000  0.240000  0.256543 
0.100000  0.250000  0.221232 
0.100000  0.260000  0.182728 
0.100000  0.270000  0.141183 
0.100000  0.280000  0.096762 
0.100000  0.290000  0.049639 
0.100000  0.300000  0.000000 
0.100000  0.310000  -0.051958 
0.100000  0.320000  -0.106032 
0.100000  0.330000  -0.162006 
0.100000  0.340000  -0.219661 
0.100000  0.350000  -0.278768 
0.100000  0.360000  -0.339095 
0.100000  0.370000  -0.400404 
0.100000  0.380000  -0.462452 
0.100000  0.390000  -0.524995 
0.100000  0.400000  -0.587785 
0.100000  0.410000  -0.650576 
0.100000  0.420000  -0.713118 
0.100000  0.430000  -0.775167 
0.100000  0.440000  -0.836475 
0.100000  0.450000  -0.896802 
0.100000  0.460000  -0.955910 
0.100000  0.470000  -1.013565 
0.100000  0.480000  -1.069539 
0.100000  0.490000  -1.123612 
0.100000  0.500000  -1.175571 
0.100000  0.510000  -1.225209 
0.100000  0.520000  -1.272332 
0.100000  0.530000  -1.316754 
0.100000  0.540000  -1.358298 
0.100000  0.550000  -1.396802 
0.100000  0.560000  -1.432113 
0.100000  0.570000  -1.464092 
0.100000  0.580000  -1.492612 
0.100000  0.590000  -1.517562 
0.100000  0.600000  -1.538842 
0.100000  0.610000  -1.556368 
0.100000  0.620000  -1.570073 
0.100000  0.630000  -1.579900 
0.100000  0.640000  -1.585812 
0.100000  0.650000  -1.587785 
0.100000  0.660000  -1.585812 
0.100000  0.670000  -1.579900 
0.100000  0.680000  -1.570073 
0.100000  0.690000  -1.556368 
0.100000  0.700000  -1.538842 
0.100000  0.710000  -1.517562 
0.100000  0.720000  -1.492612 
0.100000  0.730000  -1.464092 
0.100000  0.740000  -1.432113 
0.100000  0.750000  -1.396802 
0.100000  0.760000  -1.358298 
0.100000  0.770000  -1.316754 
0.100000  0.780000  -1.272332 
0.100000  0.790000  -1.225209 
0.100000  0.800000  -1.175571 
0.100000  0.810000  -1.123612 
0.100000  0.820000  -1.069539 
0.100000  0.830000  -1.013565 
0.100000  0.840000  -0.955910 
0.100000  0.850000  -0.896802 
0.100000  0.860000  -0.836475 
0.100000  0.870000  -0.775167 
0.100000  0.880000  -0.713118 
0.100000  0.890000  -0.650576 
0.100000  0.900000  -0.587785 
0.100000  0.910000  -0.525243 
0.100000  0.920000  -0.463194 
0.100000  0.930000  -0.401886 
0.100000  0.940000  -0.341559 
0.100000  0.950000  -0.282451 
0.100000  0.960000  -0.224796 
0.100000  0.970000  -0.168822 
0.100000  0.980000  -0.114749 
0.100000  0.990000  -0.062791 
0.100000  1.000000  0.000000 
0.150000  0.000000  0.000000 
0.150000  0.010000  0.035311 
0.150000  0.020000  0.067290 
0.150000  0.030000  0.095810 
0.150000  0.040000  0.120759 
0.150000  0.050000  0.142040 
0.150000  0.060000  0.159566 
0.150000  0.070000  0.173270 
0.150000  0.080000  0.183098 
0.150000  0.090000  0.189010 
0.150000  0.100000  0.190983 
0.150000  0.110000  0.189010 
0.150000  0.120000  0.183098 
0.150000  0.130000  0.173270 
0.150000  0.140000  0.159566 
0.150000  0.150000  0.142040 
0.150000  0.160000  0.120759 
0.150000  0.170000  0.095810 
0.150000  0.180000  0.067290 
0.150000  0.190000  0.035311 
0.150000  0.200000  0.000000 
0.150000  0.210000  -0.038504 
0.150000  0.220000  -0.080048 
0.150000  0.230000  -0.124470 
0.150000  0.240000  -0.171593 
0.150000  0.250000  -0.221232 
0.150000  0.260000  -0.273190 
0.150000  0.270000  -0.327263 
0.150000  0.280000  -0.383238 
0.150000  0.290000  -0.440892 
0.150000  0.300000  -0.500000 
0.150000  0.310000  -0.560327 
0.150000  0.320000  -0.621636 
0.150000  0.330000  -0.683684 
0.150000  0.340000  -0.746226 
0.150000  0.350000  -0.809017 
0.150000  0.360000  -0.871808 
0.150000  0.370000  -0.934350 
0.150000  0.380000  -0.996398 
0.150000  0.390000  -1.057707 
0.150000  0.400000  -1.118034 
0.150000  0.410000  -1.177142 
0.150000  0.420000  -1.234796 
0.150000  0.430000  -1.290771 
0.150000  0.440000  -1.344844 
0.150000  0.450000  -1.396802 
0.150000  0.460000  -1.446441 
0.150000  0.470000  -1.493564 
0.150000  0.480000  -1.537986 
0.150000  0.490000  -1.579530 
0.150000  0.500000  -1.618034 
0.150000  0.510000  -1.653345 
0.150000  0.520000  -1.685324 
0.150000  0.530000  -1.713844 
0.150000  0.540000  -1.738793 
0.150000  0.550000  -1.760074 
0.150000  0.560000  -1.777600 
0.150000  0.570000  -1.791304 
0.150000  0.580000  -1.801132 
0.150000  0.590000  -1.807044 
0.150000  0.600000  -1.809017 
0.150000  0.610000  -1.807044 
0.150000  0.620000  -1.801132 
0.150000  0.630000  -1.791304 
0.150000  0.640000  -1.777600 
0.150000  0.650000  -1.760074 
0.150000  0.660000  -1.738793 
0.150000  0.670000  -1.713844 
0.150000  0.680000  -1.685324 
0.150000  0.690000  -1.653345 
0.150000  0.700000  -1.618034 
0.150000  0.710000  -1.579530 
0.150000  0.720000  -1.537986 
0.150000  0.730000  -1.493564 
0.150000  0.740000  -1.446441 
0.150000  0.750000  -1.396802 
0.150000  0.760000  -1.344844 
0.150000  0.770000  -1.290771 
0.150000  0.780000  -1.234796 
0.150000  0.790000  -1.177142 
0.150000  0.800000  -1.118034 
0.150000  0.810000  -1.057707 
0.150000  0.820000  -0.996398 
0.150000  0.830000  -0.934350 
0.150000  0.840000  -0.871808 
0.150000  0.850000  -0.809017 
0.150000  0.860000  -0.746474 
0.150000  0.870000  -0.684426 
0.150000  0.880000  -0.623118 
0.150000  0.890000  -0.562791 
0.150000  0.900000  -0.503683 
0.150000  0.910000  -0.446028 
0.150000  0.920000  -0.390054 
0.150000  0.930000  -0.335981 
0.150000  0.940000  -0.284022 
0.150000  0.950000  -0.234384 
0.150000  0.960000  -0.187260 
0.150000  0.970000  -0.142839 
0.150000  0.980000  -0.101294 
0.150000  0.990000  -0.062791 
0.150000  1.000000  0.000000 
0.200000  0.000000  0.000000 
0.200000  0.010000  0.017527 
0.200000  0.020000  0.031231 
0.200000  0.030000  0.041058 
0.200000  0.040000  0.046970 
0.200000  0.050000  0.048943 
0.200000  0.060000  0.046970 
0.200000  0.070000  0.041058 
0.200000  0.080000  0.031231 
0.200000  0.090000  0.017527 
0.200000  0.100000  0.000000 
0.200000  0.110000  -0.021280 
0.200000  0.120000  -0.046229 
0.200000  0.130000  -0.074750 
0.200000  0.140000  -0.106729 
0.200000  0.150000  -0.142040 
0.200000  0.160000  -0.180543 
0.200000  0.170000  -0.222088 
0.200000  0.180000  -0.266509 
0.200000  0.190000  -0.313633 
0.200000  0.200000  -0.363271 
0.200000  0.210000  -0.415230 
0.200000  0.220000  -0.469303 
0.200000  0.230000  -0.525277 
0.200000  0.240000  -0.582932 
0.200000  0.250000  -0.642040 
0.200000  0.260000  -0.702367 
0.200000  0.270000  -0.763675 
0.200000  0.280000  -0.825723 
0.200000  0.290000  -0.888266 
0.200000  0.300000  -0.951057 
0.200000  0.310000  -1.013847 
0.200000  0.320000  -1.076390 
0.200000  0.330000  -1.138438 
0.200000  0.340000  -1.199746 
0.200000  0.350000  -1.260074 
0.200000  0.360000  -1.319181 
0.200000  0.370000  -1.376836 
0.200000  0.380000  -1.432810 
0.200000  0.390000  -1.486883 
0.200000  0.400000  -1.538842 
0.200000  0.410000  -1.588481 
0.200000  0.420000  -1.635604 
0.200000  0.430000  -1.680025 
0.200000  0.440000  -1.721570 
0.200000  0.450000  -1.760074 
0.200000  0.460000  -1.795384 
0.200000  0.470000  -1.827363 
0.200000  0.480000  -1.855884 
0.200000  0.490000  -1.880833 
0.200000  0.500000  -1.902113 
0.200000  0.510000  -1.919640 
0.200000  0.520000  -1.933344 
0.200000  0.530000  -1.943171 
0.200000  0.540000  -1.949083 
0.200000  0.550000  -1.951057 
0.200000  0.560000  -1.949083 
0.200000  0.570000  -1.943171 
0.200000  0.580000  -1.933344 
0.200000  0.590000  -1.919640 
0.200000  0.600000  -1.902113 
0.200000  0.610000  -1.880833 
0.200000  0.620000  -1.855884 
0.200000  0.630000  -1.827363 
0.200000  0.640000  -1.795384 
0.200000  0.650000  -1.760074 
0.200000  0.660000  -1.721570 
0.200000  0.670000  -1.680025 
0.200000  0.680000  -1.635604 
0.200000  0.690000  -1.588481 
0.200000  0.700000  -1.538842 
0.200000  0.710000  -1.486883 
0.200000  0.720000  -1.432810 
0.200000  0.730000  -1.376836 
0.200000  0.740000  -1.319181 
0.200000  0.750000  -1.260074 
0.200000  0.760000  -1.199746 
0.200000  0.770000  -1.138438 
0.200000  0.780000  -1.076390 
0.200000  0.790000  -1.013847 
0.200000  0.800000  -0.951057 
0.200000  0.810000  -0.888514 
0.200000  0.820000  -0.826466 
0.200000  0.830000  -0.765157 
0.200000  0.840000  -0.704830 
0.200000  0.850000  -0.645722 
0.200000  0.860000  -0.588068 
0.200000  0.870000  -0.532093 
0.200000  0.880000  -0.478020 
0.200000  0.890000  -0.426062 
0.200000  0.900000  -0.376423 
0.200000  0.910000  -0.329300 
0.200000  0.920000  -0.284878 
0.200000  0.930000  -0.243334 
0.200000  0.940000  -0.204830 
0.200000  0.950000  -0.169519 
0.200000  0.960000  -0.137540 
0.200000  0.970000  -0.109020 
0.200000  0.980000  -0.084071 
0.200000  0.990000  -0.062791 
0.200000  1.000000  0.000000 
0.250000  0.000000  0.000000 
0.250000  0.010000  -0.001973 
0.250000  0.020000  -0.007885 
0.250000  0.030000  -0.017713 
0.250000  0.040000  -0.031417 
0.250000  0.050000  -0.048943 
0.250000  0.060000  -0.070224 
0.250000  0.070000  -0.095173 
0.250000  0.080000  -0.123693 
0.250000  0.090000  -0.155672 
0.250000  0.100000  -0.190983 
0.250000  0.110000  -0.229487 
0.250000  0.120000  -0.271031 
0.250000  0.130000  -0.315453 
0.250000  0.140000  -0.362576 
0.250000  0.150000  -0.412215 
0.250000  0.160000  -0.464173 
0.250000  0.170000  -0.518246 
0.250000  0.180000  -0.574221 
0.250000  0.190000  -0.631875 
0.250000  0.200000  -0.690983 
0.250000  0.210000  -0.751310 
0.250000  0.220000  -0.812619 
0.250000  0.230000  -0.874667 
0.250000  0.240000  -0.937209 
0.250000  0.250000  -1.000000 
0.250000  0.260000  -1.062791 
0.250000  0.270000  -1.125333 
0.250000  0.280000  -1.187381 
0.250000  0.290000  -1.248690 
0.250000  0.300000  -1.309017 
0.250000  0.310000  -1.368125 
0.250000  0.320000  -1.425779 
0.250000  0.330000  -1.481754 
0.250000  0.340000  -1.535827 
0.250000  0.350000  -1.587785 
0.250000  0.360000  -1.637424 
0.250000  0.370000  -1.684547 
0.250000  0.380000  -1.728969 
0.250000  0.390000  -1.770513 
0.250000  0.400000  -1.809017 
0.250000  0.410000  -1.844328 
0.250000  0.420000  -1.876307 
0.250000  0.430000  -1.904827 
0.250000  0.440000  -1.929776 
0.250000  0.450000  -1.951057 
0.250000  0.460000  -1.968583 
0.250000  0.470000  -1.982287 
0.250000  0.480000  -1.992115 
0.250000  0.490000  -1.998027 
0.250000  0.500000  -2.000000 
0.250000  0.510000  -1.998027 
0.250000  0.520000  -1.992115 
0.250000  0.530000  -1.982287 
0.250000  0.540000  -1.968583 
0.250000  0.550000  -1.951057 
0.250000  0.560000  -1.929776 
0.250000  0.570000  -1.904827 
0.250000  0.580000  -1.876307 
0.250000  0.590000  -1.844328 
0.250000  0.600000  -1.809017 
0.250000  0.610000  -1.770513 
0.250000  0.620000  -1.728969 
0.250000  0.630000  -1.684547 
0.250000  0.640000  -1.637424 
0.250000  0.650000  -1.587785 
0.250000  0.660000  -1.535827 
0.250000  0.670000  -1.481754 
0.250000  0.680000  -1.425779 
0.250000  0.690000  -1.368125 
0.250000  0.700000  -1.309017 
0.250000  0.710000  -1.248690 
0.250000  0.720000  -1.187381 
0.250000  0.730000  -1.125333 
0.250000  0.740000  -1.062791 
0.250000  0.750000  -1.000000 
0.250000  0.760000  -0.937457 
0.250000  0.770000  -0.875409 
0.250000  0.780000  -0.814101 
0.250000  0.790000  -0.753774 
0.250000  0.800000  -0.694666 
0.250000  0.810000  -0.637011 
0.250000  0.820000  -0.581037 
0.250000  0.830000  -0.526964 
0.250000  0.840000  -0.475005 
0.250000  0.850000  -0.425367 
0.250000  0.860000  -0.378243 
0.250000  0.870000  -0.333822 
0.250000  0.880000  -0.292277 
0.250000  0.890000  -0.253774 
0.250000  0.900000  -0.218463 
0.250000  0.910000  -0.186484 
0.250000  0.920000  -0.157963 
0.250000  0.930000  -0.133014 
0.250000  0.940000  -0.111734 
0.250000  0.950000  -0.094207 
0.250000  0.960000  -0.080503 
0.250000  0.970000  -0.070676 
0.250000  0.980000  -0.064764 
0.250000  0.990000  -0.062791 
0.250000  1.000000  0.000000 
0.300000  0.000000  0.000000 
0.300000  0.010000  -0.021280 
0.300000  0.020000  -0.046229 
0.300000  0.030000  -0.074750 
0.300000  0.040000  -0.106729 
0.300000  0.050000  -0.142040 
0.300000  0.060000  -0.180543 
0.300000  0.070000  -0.222088 
0.300000  0.080000  -0.266509 
0.300000  0.090000  -0.313633 
0.300000  0.100000  -0.363271 
0.300000  0.110000  -0.415230 
0.300000  0.120000  -0.469303 
0.300000  0.130000  -0.525277 
0.300000  0.140000  -0.582932 
0.300000  0.150000  -0.642040 
0.300000  0.160000  -0.702367 
0.300000  0.170000  -0.763675 
0.300000  0.180000  -0.825723 
0.300000  0.190000  -0.888266 
0.300000  0.200000  -0.951057 
0.300000  0.210000  -1.013847 
0.300000  0.220000  -1.076390 
0.300000  0.230000  -1.138438 
0.300000  0.240000  -1.199746 
0.300000  0.250000  -1.260074 
0.300000  0.260000  -1.319181 
0.300000  0.270000  -1.376836 
0.300000  0.280000  -1.432810 
0.300000  0.290000  -1.486883 
0.300000  0.300000  -1.538842 
0.300000  0.310000  -1.588481 
0.300000  0.320000  -1.635604 
0.300000  0.330000  -1.680025 
0.300000  0.340000  -1.721570 
0.300000  0.350000  -1.760074 
0.300000  0.360000  -1.795384 
0.300000  0.370000  -1.827363 
0.300000  0.380000  -1.855884 
0.300000  0.390000  -1.880833 
0.300000  0.400000  -1.902113 
0.300000  0.410000  -1.919640 
0.300000  0.420000  -1.933344 
0.300000  0.430000  -1.943171 
0.300000  0.440000  -1.949083 
0.300000  0.450000  -1.951057 
0.300000  0.460000  -1.949083 
0.300000  0.470000  -1.943171 
0.300000  0.480000  -1.933344 
0.300000  0.490000  -1.919640 
0.300000  0.500000  -1.902113 
0.300000  0.510000  -1.880833 
0.300000  0.520000  -1.855884 
0.300000  0.530000  -1.827363 
0.300000  0.540000  -1.795384 
0.300000  0.550000  -1.760074 
0.300000  0.560000  -1.721570 
0.300000  0.570000  -1.680025 
0.300000  0.580000  -1.635604 
0.300000  0.590000  -1.588481 
0.300000  0.600000  -1.538842 
0.300000  0.610000  -1.486883 
0.300000  0.620000  -1.432810 
0.300000  0.630000  -1.376836 
0.300000  0.640000  -1.319181 
0.300000  0.650000  -1.260074 
0.300000  0.660000  -1.199746 
0.300000  0.670000  -1.138438 
0.300000  0.680000  -1.076390 
0.300000  0.690000  -1.013847 
0.300000  0.700000  -0.951057 
0.300000  0.710000  -0.888514 
0.300000  0.720000  -0.826466 
0.300000  0.730000  -0.765157 
0.300000  0.740000  -0.704830 
0.300000  0.750000  -0.645722 
0.300000  0.760000  -0.588068 
0.300000  0.770000  -0.532093 
0.300000  0.780000  -0.478020 
0.300000  0.790000  -0.426062 
0.300000  0.800000  -0.376423 
0.300000  0.810000  -0.329300 
0.300000  0.820000  -0.284878 
0.300000  0.830000  -0.243334 
0.300000  0.840000  -0.204830 
0.300000  0.850000  -0.169519 
0.300000  0.860000  -0.137540 
0.300000  0.870000  -0.109020 
0.300000  0.880000  -0.084071 
0.300000  0.890000  -0.062791 
0.300000  0.900000  -0.045264 
0.300000  0.910000  -0.031560 
0.300000  0.920000  -0.021732 
0.300000  0.930000  -0.015820 
0.300000  0.940000  -0.013847 
0.300000  0.950000  -0.015820 
0.300000  0.960000  -0.021732 
0.300000  0.970000  -0.031560 
0.300000  0.980000  -0.045264 
0.300000  0.990000  -0.062791 
0.300000  1.000000  0.000000 
0.350000  0.000000  0.000000 
0.350000  0.010000  -0.038504 
0.350000  0.020000  -0.080048 
0.350000  0.030000  -0.124470 
0.350000  0.040000  -0.171593 
0.350000  0.050000  -0.221232 
0.350000  0.060000  -0.273190 
0.350000  0.070000  -0.327263 
0.350000  0.080000  -0.383238 
0.350000  0.090000  -0.440892 
0.350000  0.100000  -0.500000 
0.350000  0.110000  -0.560327 
0.350000  0.120000  -0.621636 
0.350000  0.130000  -0.683684 
0.350000  0.140000  -0.746226 
0.350000  0.150000  -0.809017 
0.350000  0.160000  -0.871808 
0.350000  0.170000  -0.934350 
0.350000  0.180000  -0.996398 
0.350000  0.190000  -1.057707 
0.350000  0.200000  -1.118034 
0.350000  0.210000  -1.177142 
0.350000  0.220000  -1.234796 
0.350000  0.230000  -1.290771 
0.350000  0.240000  -1.344844 
0.350000  0.250000  -1.396802 
0.350000  0.260000  -1.446441 
0.350000  0.270000  -1.493564 
0.350000  0.280000  -1.537986 
0.350000  0.290000  -1.579530 
0.350000  0.300000  -1.618034 
0.350000  0.310000  -1.653345 
0.350000  0.320000  -1.685324 
0.350000  0.330000  -1.713844 
0.350000  0.340000  -1.738793 
0.350000  0.350000  -1.760074 
0.350000  0.360000  -1.777600 
0.350000  0.370000  -1.791304 
0.350000  0.380000  -1.801132 
0.350000  0.390000  -1.807044 
0.350000  0.400000  -1.809017 
0.350000  0.410000  -1.807044 
0.350000  0.420000  -1.801132 
0.350000  0.430000  -1.791304 
0.350000  0.440000  -1.777600 
0.350000  0.450000  -1.760074 
0.350000  0.460000  -1.738793 
0.350000  0.470000  -1.713844 
0.350000  0.480000  -1.685324 
0.350000  0.490000  -1.653345 
0.350000  0.500000  -1.618034 
0.350000  0.510000  -1.579530 
0.350000  0.520000  -1.537986 
0.350000  0.530000  -1.493564 
0.350000  0.540000  -1.446441 
0.350000  0.550000  -1.396802 
0.350000  0.560000  -1.344844 
0.350000  0.570000  -1.290771 
0.350000  0.580000  -1.234796 
0.350000  0.590000  -1.177142 
0.350000  0.600000  -1.118034 
0.350000  0.610000  -1.057707 
0.350000  0.620000  -0.996398 
0.350000  0.630000  -0.934350 
0.350000  0.640000  -0.871808 
0.350000  0.650000  -0.809017 
0.350000  0.660000  -0.746474 
0.350000  0.670000  -0.684426 
0.350000  0.680000  -0.623118 
0.350000  0.690000  -0.562791 
0.350000  0.700000  -0.503683 
0.350000  0.710000  -0.446028 
0.350000  0.720000  -0.390054 
0.350000  0.730000  -0.335981 
0.350000  0.740000  -0.284022 
0.350000  0.750000  -0.234384 
0.350000  0.760000  -0.187260 
0.350000  0.770000  -0.142839 
0.350000  0.780000  -0.101294 
0.350000  0.790000  -0.062791 
0.350000  0.800000  -0.027480 
0.350000  0.810000  0.004499 
0.350000  0.820000  0.033020 
0.350000  0.830000  0.057969 
0.350000  0.840000  0.079249 
0.350000  0.850000  0.096776 
0.350000  0.860000  0.110480 
0.350000  0.870000  0.120307 
0.350000  0.880000  0.126219 
0.350000  0.890000  0.128192 
0.350000  0.900000  0.126219 
0.350000  0.910000  0.120307 
0.350000  0.920000  0.110480 
0.350000  0.930000  0.096776 
0.350000  0.940000  0.079249 
0.350000  0.950000  0.057969 
0.350000  0.960000  0.033020 
0.350000  0.970000  0.004499 
0.350000  0.980000  -0.027480 
0.350000  0.990000  -0.062791 
0.350000  1.000000  0.000000 
0.400000  0.000000  0.000000 
0.400000  0.010000  -0.051958 
0.400000  0.020000  -0.106032 
0.400000  0.030000  -0.162006 
0.400000  0.040000  -0.219661 
0.400000  0.050000  -0.278768 
0.400000  0.060000  -0.339095 
0.400000  0.070000  -0.400404 
0.400000  0.080000  -0.462452 
0.400000  0.090000  -0.524995 
0.400000  0.100000  -0.587785 
0.400000  0.110000  -0.650576 
0.400000  0.120000  -0.713118 
0.400000  0.130000  -0.775167 
0.400000  0.140000  -0.836475 
0.400000  0.150000  -0.896802 
0.400000  0.160000  -0.955910 
0.400000  0.170000  -1.013565 
0.400000  0.180000  -1.069539 
0.400000  0.190000  -1.123612 
0.400000  0.200000  -1.175571 
0.400000  0.210000  -1.225209 
0.400000  0.220000  -1.272332 
0.400000  0.230000  -1.316754 
0.400000  0.240000  -1.358298 
0.400000  0.250000  -1.396802 
